user_id,sex,city,constellation
9775,0,6412149,狮子座
9789,0,6412149,狮子座
9792,0,6481949,双鱼座
9800,0,6411949,处女座
9813,1,6581949,狮子座
9815,1,6281949,双子座
9817,0,6281949,水瓶座
9821,1,6281949,天秤座
9832,0,6412149,天蝎座
9841,1,6301949,金牛座
9842,1,6411949,巨蟹座
9843,0,6481949,巨蟹座
9860,0,6412149,狮子座
9879,0,6412149,处女座
9887,1,6281949,白羊座
9888,0,6411949,白羊座
9889,0,6412149,双子座
9893,0,6281949,巨蟹座
9903,1,6481949,双鱼座
9907,1,6301949,天秤座
9909,1,6412149,射手座
9913,0,6281949,狮子座
9922,1,6481949,白羊座
9923,1,6301949,天秤座
9925,1,6301949,狮子座
9926,1,6581949,狮子座
9927,1,6281949,摩羯座
9933,1,6281949,处女座
9938,1,6412149,双子座
9950,0,6481949,射手座
9952,1,6481949,巨蟹座
9960,0,6411949,天秤座
9961,1,6411949,处女座
9968,0,6301949,天秤座
9970,1,6081949,水瓶座
9975,0,6081949,金牛座
9989,0,6412149,巨蟹座
9994,0,6281949,巨蟹座
9995,1,6481949,天蝎座
9996,0,6412149,天秤座
10001,1,6081949,金牛座
10003,0,6581949,天秤座
10005,1,6412149,白羊座
10007,1,6411949,天蝎座
10019,1,6081949,双鱼座
10020,1,6412149,金牛座
10021,0,6411949,处女座
10025,0,6281949,双鱼座
10029,0,6411949,白羊座
10037,0,6081949,处女座
10049,0,6301949,双鱼座
10053,1,6412149,金牛座
10058,1,6281949,摩羯座
10063,0,6301949,摩羯座
10071,1,6281949,水瓶座
10075,1,6411949,双鱼座
10091,1,6411949,天秤座
10092,1,6411949,处女座
10097,1,6411949,处女座
10098,0,6301949,射手座
10103,0,6411949,狮子座
10113,1,6281949,天蝎座
10115,1,6301949,狮子座
10124,0,6301949,处女座
10126,0,6412149,狮子座
10137,0,6301949,金牛座
10147,1,6081949,射手座
10153,1,6581949,狮子座
10160,1,6081949,双子座
10161,0,6281949,金牛座
10162,1,6301949,天秤座
10164,1,6301949,水瓶座
10165,0,6281949,巨蟹座
10166,1,6281949,天蝎座
10171,0,6281949,双子座
10189,0,6481949,处女座
10207,0,6481949,狮子座
10220,0,6281949,巨蟹座
10225,1,6411949,双鱼座
10230,0,6411949,天蝎座
10231,1,6581949,双子座
10238,0,6281949,天蝎座
10240,1,6081949,天蝎座
10241,0,6481949,狮子座
10251,1,6581949,双子座
10255,1,6411949,白羊座
10257,0,6411949,狮子座
10258,0,6412149,狮子座
10272,1,6411949,金牛座
10280,1,6281949,白羊座
10285,1,6081949,处女座
10287,1,6411949,射手座
10294,1,6411949,巨蟹座
10297,1,6481949,摩羯座
10303,1,6281949,摩羯座
10308,0,6481949,天蝎座
10309,0,6481949,摩羯座
10312,1,6081949,天秤座
10315,0,6081949,处女座
10332,0,6412149,巨蟹座
10334,1,6281949,双鱼座
10335,1,6281949,天蝎座
10342,0,6281949,摩羯座
10343,1,6411949,巨蟹座
10347,0,6081949,水瓶座
10354,1,6481949,狮子座
10358,0,6411949,白羊座
10361,1,6411949,摩羯座
10362,1,6411949,处女座
10363,1,6481949,天蝎座
10367,1,6481949,白羊座
10370,0,6481949,摩羯座
10378,1,6301949,白羊座
10381,0,6081949,处女座
10383,0,6301949,巨蟹座
10386,1,6301949,金牛座
10388,0,6412149,巨蟹座
10394,1,6581949,射手座
10404,1,6412149,双鱼座
10409,0,6281949,摩羯座
10413,0,6581949,双鱼座
10416,1,6301949,双鱼座
10427,1,6081949,水瓶座
10430,1,6412149,金牛座
10433,1,6281949,金牛座
10453,1,6581949,射手座
10464,1,6412149,摩羯座
10466,1,6581949,狮子座
10469,0,6481949,金牛座
10472,1,6412149,处女座
10489,1,6081949,双鱼座
10502,0,6081949,巨蟹座
10504,0,6281949,天蝎座
10511,1,6411949,天秤座
10513,1,6412149,射手座
10517,1,6481949,天秤座
10519,1,6581949,双子座
10534,1,6301949,狮子座
10535,0,6412149,天秤座
10539,1,6411949,双子座
10541,0,6581949,摩羯座
10550,0,6301949,双鱼座
10554,0,6281949,巨蟹座
10555,1,6301949,白羊座
10559,1,6411949,金牛座
10560,1,6581949,狮子座
10566,1,6411949,狮子座
10577,1,6481949,天蝎座
10586,0,6301949,摩羯座
10593,0,6412149,处女座
10596,0,6581949,双鱼座
10597,1,6411949,狮子座
10599,0,6301949,天蝎座
10600,1,6281949,金牛座
10611,1,6481949,白羊座
10614,1,6411949,处女座
10615,0,6281949,狮子座
10617,0,6411949,金牛座
10621,0,6411949,双鱼座
10622,1,6281949,水瓶座
10632,1,6411949,天蝎座
10633,0,6411949,金牛座
10639,0,6481949,金牛座
10650,0,6281949,射手座
10659,0,6081949,巨蟹座
10669,1,6412149,狮子座
10691,0,6301949,天蝎座
10697,1,6081949,巨蟹座
10702,1,6301949,白羊座
10704,1,6412149,巨蟹座
10708,0,6281949,处女座
10709,0,6301949,天蝎座
10713,0,6481949,金牛座
10714,0,6411949,白羊座
10728,0,6281949,天秤座
10733,1,6281949,金牛座
10734,0,6412149,天秤座
10736,1,6412149,双子座
10737,1,6411949,天秤座
10741,0,6411949,摩羯座
10756,1,6481949,巨蟹座
10758,1,6301949,双子座
10765,1,6411949,天秤座
10771,1,6412149,水瓶座
10773,0,6412149,双鱼座
10774,0,6412149,巨蟹座
10775,1,6301949,狮子座
10779,1,6301949,摩羯座
10782,0,6481949,双子座
10789,0,6411949,摩羯座
10798,0,6281949,白羊座
10810,1,6481949,摩羯座
10813,1,6281949,摩羯座
10818,1,6081949,天蝎座
10819,0,6411949,白羊座
10825,0,6412149,天秤座
10826,0,6581949,双鱼座
10830,1,6281949,双鱼座
10842,0,6281949,白羊座
10849,0,6281949,水瓶座
10852,1,6412149,金牛座
10883,0,6411949,天秤座
10884,1,6481949,金牛座
10885,0,6481949,天秤座
10886,0,6411949,天秤座
10893,1,6281949,双鱼座
10902,1,6281949,处女座
10903,1,6412149,水瓶座
10904,1,6281949,双子座
10906,0,6081949,摩羯座
10908,0,6412149,双鱼座
10910,1,6301949,双子座
10920,0,6411949,水瓶座
10922,0,6081949,天秤座
10928,1,6412149,白羊座
10930,1,6412149,巨蟹座
10942,1,6411949,处女座
10944,1,6481949,金牛座
10951,1,6481949,水瓶座
10961,1,6411949,射手座
10967,0,6301949,射手座
10982,1,6301949,双鱼座
10984,0,6412149,白羊座
10985,1,6581949,天秤座
10989,0,6081949,天蝎座
10993,1,6301949,狮子座
10996,1,6412149,处女座
10998,0,6581949,金牛座
10999,0,6281949,天秤座
11002,0,6281949,金牛座
11004,1,6411949,双子座
11005,0,6412149,天蝎座
11008,1,6411949,狮子座
11009,1,6281949,水瓶座
11011,1,6281949,巨蟹座
11012,1,6081949,狮子座
11014,0,6411949,水瓶座
11017,1,6581949,巨蟹座
11021,0,6281949,水瓶座
11026,0,6081949,双子座
11032,0,6412149,水瓶座
11033,1,6281949,处女座
11036,1,6081949,天蝎座
11037,1,6281949,双鱼座
11038,0,6281949,射手座
11041,0,6411949,双子座
11047,0,6411949,金牛座
11052,0,6081949,天秤座
11053,1,6081949,白羊座
11057,1,6481949,处女座
11064,1,6281949,双鱼座
11070,1,6301949,水瓶座
11072,0,6301949,狮子座
11075,0,6411949,射手座
11089,1,6412149,狮子座
11095,0,6081949,天秤座
11106,0,6411949,狮子座
11109,0,6081949,射手座
11112,0,6411949,射手座
11117,0,6412149,天秤座
11120,0,6581949,巨蟹座
11121,1,6412149,双鱼座
11124,1,6412149,白羊座
11135,0,6412149,天秤座
11152,1,6081949,处女座
11164,0,6281949,摩羯座
11174,1,6411949,双鱼座
11179,1,6281949,白羊座
11182,0,6281949,狮子座
11184,1,6301949,金牛座
11186,0,6281949,狮子座
11192,1,6411949,摩羯座
11193,1,6281949,天蝎座
11195,0,6412149,金牛座
11196,1,6412149,射手座
11198,1,6081949,射手座
11202,1,6281949,处女座
11204,0,6411949,天蝎座
11219,1,6281949,双鱼座
11225,1,6411949,摩羯座
11226,1,6411949,白羊座
11227,1,6581949,白羊座
11239,1,6081949,摩羯座
11245,1,6481949,白羊座
11248,0,6412149,狮子座
11252,0,6281949,双鱼座
11254,1,6481949,狮子座
11262,0,6412149,巨蟹座
11266,1,6411949,天秤座
11272,1,6081949,水瓶座
11274,1,6412149,白羊座
11276,0,6481949,天蝎座
11280,0,6281949,天秤座
11282,1,6281949,狮子座
11288,1,6412149,天秤座
11294,1,6411949,双鱼座
11297,0,6281949,双子座
11311,1,6281949,白羊座
11312,1,6301949,双子座
11325,1,6411949,双鱼座
11327,0,6412149,水瓶座
11328,0,6301949,天秤座
11330,1,6281949,处女座
11335,1,6412149,狮子座
11336,1,6301949,金牛座
11338,0,6301949,射手座
11345,0,6281949,天秤座
11347,1,6412149,狮子座
11348,0,6581949,狮子座
11357,1,6081949,天秤座
11363,0,6412149,巨蟹座
11365,1,6411949,巨蟹座
11366,0,6411949,射手座
11371,1,6281949,双子座
11373,1,6281949,金牛座
11374,1,6412149,巨蟹座
11376,1,6411949,天秤座
11379,0,6301949,金牛座
11380,0,6281949,巨蟹座
11381,1,6481949,白羊座
11382,0,6481949,天蝎座
11388,1,6301949,双鱼座
11390,0,6481949,天蝎座
11399,1,6411949,射手座
11401,1,6481949,天蝎座
11408,1,6481949,射手座
11409,1,6281949,双鱼座
11412,1,6081949,狮子座
11413,0,6081949,双鱼座
11416,1,6581949,天秤座
11418,0,6281949,双子座
11420,1,6411949,双子座
11422,1,6281949,水瓶座
11424,1,6411949,白羊座
11425,1,6301949,处女座
11432,1,6412149,双鱼座
11441,1,6281949,摩羯座
11446,0,6301949,双子座
11447,0,6281949,摩羯座
11449,0,6301949,双鱼座
11450,1,6301949,天秤座
11460,0,6411949,巨蟹座
11462,0,6412149,狮子座
11467,0,6301949,狮子座
11468,0,6301949,摩羯座
11480,0,6301949,天蝎座
11484,1,6481949,狮子座
11489,1,6481949,双鱼座
11495,0,6481949,天蝎座
11497,1,6411949,射手座
11502,1,6281949,狮子座
11503,0,6581949,水瓶座
11508,0,6281949,天蝎座
11509,1,6281949,金牛座
11513,1,6281949,双子座
11515,1,6411949,摩羯座
11521,1,6281949,金牛座
11523,0,6081949,白羊座
11525,1,6281949,处女座
11527,0,6412149,双鱼座
11531,1,6412149,处女座
11532,0,6281949,白羊座
11535,0,6301949,处女座
11544,0,6281949,天秤座
11556,1,6412149,巨蟹座
11559,0,6412149,天秤座
11570,1,6412149,狮子座
11574,0,6412149,狮子座
11578,1,6081949,双鱼座
11579,0,6412149,处女座
11584,1,6581949,天蝎座
11585,0,6411949,金牛座
11586,1,6412149,天秤座
11596,0,6411949,双鱼座
11599,1,6411949,射手座
11602,1,6581949,天蝎座
11604,1,6481949,双子座
11614,0,6281949,摩羯座
11621,1,6412149,金牛座
11622,0,6481949,天秤座
11632,0,6301949,白羊座
11640,1,6481949,白羊座
11643,0,6081949,天秤座
11650,1,6281949,天秤座
11658,0,6411949,金牛座
11665,1,6481949,双子座
11667,1,6301949,水瓶座
11681,0,6081949,摩羯座
11683,0,6281949,处女座
11686,0,6411949,双子座
11688,0,6081949,射手座
11693,1,6081949,金牛座
11702,0,6481949,天秤座
11710,1,6081949,处女座
11713,1,6412149,双子座
11720,1,6412149,水瓶座
11722,0,6081949,狮子座
11728,0,6281949,摩羯座
11735,1,6412149,射手座
11736,1,6081949,狮子座
11747,1,6411949,射手座
11751,0,6412149,射手座
11752,1,6281949,射手座
11761,1,6581949,狮子座
11766,1,6281949,射手座
11770,1,6412149,双子座
11775,1,6281949,双子座
11788,1,6301949,处女座
11790,0,6412149,巨蟹座
11794,0,6481949,狮子座
11797,0,6481949,水瓶座
11805,0,6412149,射手座
11809,0,6281949,天蝎座
11813,1,6412149,水瓶座
11814,0,6481949,摩羯座
11818,1,6411949,金牛座
11829,0,6281949,双子座
11835,0,6481949,狮子座
11838,1,6081949,狮子座
11847,1,6281949,处女座
11854,0,6281949,双鱼座
11855,0,6301949,金牛座
11857,0,6281949,狮子座
11861,1,6412149,巨蟹座
11874,0,6411949,水瓶座
11877,1,6411949,水瓶座
11878,0,6081949,处女座
11881,1,6481949,白羊座
11897,1,6581949,射手座
11907,1,6412149,天秤座
11914,0,6412149,金牛座
11920,1,6301949,天蝎座
11921,0,6481949,双鱼座
11932,0,6411949,天秤座
11934,0,6301949,狮子座
11944,1,6581949,白羊座
11958,1,6281949,天秤座
11970,0,6481949,摩羯座
11980,0,6411949,双鱼座
11982,0,6301949,摩羯座
11984,1,6412149,巨蟹座
11987,0,6081949,双子座
11995,1,6411949,摩羯座
12001,0,6411949,射手座
12002,0,6481949,金牛座
12005,0,6081949,金牛座
12013,1,6481949,狮子座
12014,1,6412149,巨蟹座
12017,1,6412149,双子座
12018,0,6412149,双子座
12020,1,6411949,金牛座
12022,1,6412149,金牛座
12023,1,6412149,天蝎座
12024,1,6081949,双鱼座
12026,1,6481949,双子座
12034,1,6281949,白羊座
12035,1,6481949,天蝎座
12037,1,6081949,水瓶座
12042,1,6281949,金牛座
12046,0,6481949,金牛座
12048,1,6281949,白羊座
12052,1,6281949,天秤座
12056,0,6411949,射手座
12058,1,6412149,天蝎座
12059,0,6281949,巨蟹座
12062,0,6281949,天蝎座
12068,0,6481949,天秤座
12071,0,6301949,摩羯座
12073,0,6481949,双鱼座
12082,0,6301949,水瓶座
12098,0,6581949,射手座
12099,0,6411949,巨蟹座
12100,0,6581949,巨蟹座
12106,0,6481949,狮子座
12109,1,6411949,射手座
12112,1,6411949,金牛座
12113,0,6301949,双鱼座
12114,0,6581949,处女座
12116,0,6081949,白羊座
12120,0,6081949,水瓶座
12121,1,6411949,天秤座
12127,0,6481949,白羊座
12132,0,6411949,狮子座
12134,1,6281949,处女座
12135,1,6411949,天秤座
12140,1,6281949,双鱼座
12142,1,6412149,射手座
12148,1,6411949,白羊座
12161,1,6301949,水瓶座
12177,1,6581949,摩羯座
12178,0,6301949,水瓶座
12179,0,6481949,摩羯座
12187,1,6581949,巨蟹座
12196,1,6281949,处女座
12198,0,6281949,白羊座
12215,1,6081949,巨蟹座
12220,0,6301949,双鱼座
12222,0,6301949,天秤座
12226,1,6301949,摩羯座
12227,0,6411949,天秤座
12245,0,6081949,双子座
12248,1,6081949,处女座
12255,0,6411949,摩羯座
12260,0,6411949,狮子座
12262,1,6481949,射手座
12263,1,6581949,巨蟹座
12274,1,6281949,白羊座
12279,1,6281949,狮子座
12283,1,6412149,射手座
12291,1,6412149,射手座
12292,1,6481949,金牛座
12294,1,6411949,双子座
12295,0,6581949,双鱼座
12299,0,6412149,双子座
12308,1,6412149,白羊座
12310,0,6081949,天蝎座
12318,1,6481949,射手座
12325,0,6081949,天秤座
12326,1,6411949,白羊座
12328,1,6411949,白羊座
12333,0,6411949,白羊座
12335,1,6301949,水瓶座
12337,1,6411949,狮子座
12339,0,6081949,射手座
12341,0,6281949,白羊座
12346,1,6411949,天秤座
12350,1,6281949,水瓶座
12363,1,6081949,处女座
12364,1,6412149,摩羯座
12367,0,6412149,狮子座
12373,1,6412149,狮子座
12377,0,6281949,天蝎座
12387,0,6281949,水瓶座
12392,0,6411949,金牛座
12400,1,6581949,天秤座
12405,1,6581949,白羊座
12408,1,6581949,双子座
12410,0,6412149,处女座
12421,0,6081949,狮子座
12423,0,6411949,白羊座
12425,1,6412149,双鱼座
12426,0,6581949,处女座
12432,0,6581949,巨蟹座
12434,1,6412149,天秤座
12439,0,6281949,天蝎座
12440,0,6481949,天秤座
12441,1,6281949,金牛座
12445,1,6281949,双鱼座
12448,0,6411949,摩羯座
12455,0,6281949,金牛座
12456,1,6411949,处女座
12459,0,6081949,白羊座
12466,0,6281949,狮子座
12477,0,6412149,处女座
12483,1,6481949,金牛座
12484,0,6411949,射手座
12492,0,6481949,天秤座
12498,0,6281949,双鱼座
12499,1,6301949,狮子座
12502,1,6081949,双子座
12504,0,6301949,白羊座
12510,1,6281949,双鱼座
12511,0,6081949,狮子座
12514,1,6412149,射手座
12531,0,6281949,射手座
12532,0,6411949,天秤座
12535,0,6301949,金牛座
12538,1,6412149,白羊座
12554,1,6081949,天秤座
12562,0,6301949,狮子座
12564,1,6412149,狮子座
12568,0,6281949,狮子座
12571,1,6411949,金牛座
12576,1,6081949,射手座
12583,1,6412149,巨蟹座
12590,0,6081949,处女座
12593,1,6281949,水瓶座
12594,0,6301949,天蝎座
12596,1,6412149,摩羯座
12605,0,6281949,双子座
12619,0,6411949,巨蟹座
12620,0,6281949,摩羯座
12622,0,6081949,金牛座
12624,1,6301949,天蝎座
12625,0,6081949,射手座
12628,1,6281949,双子座
12647,1,6412149,双子座
12651,1,6412149,射手座
12654,1,6412149,射手座
12658,1,6481949,处女座
12669,0,6481949,巨蟹座
12672,1,6281949,处女座
12677,1,6281949,天秤座
12680,1,6581949,双鱼座
12682,1,6411949,狮子座
12683,1,6412149,狮子座
12689,1,6481949,摩羯座
12694,0,6581949,水瓶座
12697,0,6412149,巨蟹座
12704,1,6281949,双鱼座
12705,0,6301949,巨蟹座
12710,1,6081949,处女座
12713,1,6412149,狮子座
12715,0,6481949,摩羯座
12717,1,6412149,摩羯座
12727,1,6081949,水瓶座
12728,0,6281949,巨蟹座
12732,0,6411949,双鱼座
12736,0,6412149,巨蟹座
12740,0,6301949,处女座
12745,0,6411949,双子座
12748,1,6281949,天蝎座
12752,0,6301949,双子座
12756,1,6301949,金牛座
12763,1,6081949,处女座
12765,1,6412149,双鱼座
12767,0,6412149,水瓶座
12769,0,6081949,金牛座
12771,1,6281949,摩羯座
12772,0,6081949,金牛座
12784,1,6411949,白羊座
12786,1,6281949,双鱼座
12798,0,6481949,摩羯座
12804,1,6411949,狮子座
12811,1,6481949,狮子座
12812,0,6581949,水瓶座
12815,1,6301949,白羊座
12816,0,6412149,狮子座
12818,1,6412149,水瓶座
12824,0,6581949,巨蟹座
12846,0,6481949,天蝎座
12848,1,6411949,狮子座
12852,0,6412149,双子座
12855,1,6411949,双子座
12856,1,6281949,巨蟹座
12858,0,6412149,摩羯座
12868,0,6411949,双子座
12869,1,6481949,双鱼座
12878,0,6411949,双子座
12880,0,6411949,金牛座
12881,1,6281949,巨蟹座
12885,0,6281949,巨蟹座
12893,1,6581949,天秤座
12894,1,6281949,摩羯座
12896,0,6281949,射手座
12898,1,6281949,双鱼座
12901,1,6081949,狮子座
12903,1,6411949,巨蟹座
12911,1,6481949,巨蟹座
12914,1,6411949,天蝎座
12915,0,6081949,天蝎座
12917,0,6301949,射手座
12920,0,6281949,双子座
12938,0,6411949,巨蟹座
12942,1,6412149,摩羯座
12943,1,6081949,天蝎座
12950,0,6081949,狮子座
12960,1,6412149,金牛座
12964,0,6411949,天秤座
12967,0,6281949,天蝎座
12979,1,6411949,白羊座
12983,1,6481949,金牛座
12987,1,6281949,白羊座
12996,1,6412149,金牛座
13002,0,6481949,天秤座
13015,0,6411949,天蝎座
13020,0,6301949,射手座
13024,1,6081949,射手座
13030,1,6581949,处女座
13032,0,6281949,巨蟹座
13044,1,6411949,水瓶座
13050,0,6301949,金牛座
13052,0,6481949,处女座
13059,0,6412149,巨蟹座
13064,0,6281949,狮子座
13080,1,6412149,双子座
13089,1,6581949,天蝎座
13091,1,6581949,射手座
13093,1,6411949,巨蟹座
13096,1,6411949,处女座
13098,1,6301949,天蝎座
13100,0,6481949,摩羯座
13101,0,6301949,狮子座
13107,0,6301949,摩羯座
13109,0,6301949,白羊座
13116,0,6581949,水瓶座
13124,0,6412149,金牛座
13126,1,6281949,天蝎座
13129,1,6081949,摩羯座
13135,0,6481949,双子座
13136,1,6411949,金牛座
13147,0,6412149,双子座
13156,0,6301949,狮子座
13163,0,6081949,处女座
13174,1,6281949,白羊座
13179,1,6581949,摩羯座
13189,0,6281949,水瓶座
13192,1,6081949,水瓶座
13197,0,6081949,狮子座
13199,0,6411949,白羊座
13208,1,6281949,双子座
13211,0,6281949,金牛座
13212,1,6412149,白羊座
13224,1,6411949,白羊座
13228,0,6411949,双鱼座
13229,1,6411949,巨蟹座
13230,1,6281949,水瓶座
13235,0,6412149,金牛座
13237,0,6412149,处女座
13242,0,6081949,狮子座
13250,0,6281949,白羊座
13251,1,6412149,天秤座
13255,1,6281949,白羊座
13258,0,6412149,天蝎座
13269,0,6281949,巨蟹座
13270,1,6411949,处女座
13273,0,6481949,水瓶座
13276,0,6081949,双子座
13284,0,6281949,金牛座
13289,0,6581949,金牛座
13295,0,6301949,巨蟹座
13299,0,6411949,处女座
13302,1,6411949,双鱼座
13304,0,6412149,摩羯座
13309,0,6581949,摩羯座
13315,1,6411949,处女座
13321,1,6081949,双鱼座
13323,0,6281949,天蝎座
13326,0,6081949,狮子座
13329,0,6411949,天蝎座
13331,0,6281949,金牛座
13337,1,6481949,狮子座
13339,0,6481949,天秤座
13343,0,6301949,摩羯座
13348,1,6301949,白羊座
13350,0,6281949,天蝎座
13351,0,6081949,双鱼座
13357,0,6411949,白羊座
13358,0,6281949,狮子座
13359,0,6281949,巨蟹座
13367,1,6281949,处女座
13372,1,6411949,射手座
13393,1,6281949,白羊座
13394,0,6281949,处女座
13396,0,6301949,射手座
13403,1,6412149,巨蟹座
13404,1,6301949,摩羯座
13406,0,6281949,白羊座
13411,0,6412149,天秤座
13414,1,6301949,水瓶座
13418,0,6281949,摩羯座
13423,0,6412149,巨蟹座
13428,0,6411949,双子座
13430,0,6301949,水瓶座
13442,0,6411949,双鱼座
13443,1,6412149,天蝎座
13444,1,6281949,金牛座
13452,0,6281949,天秤座
13453,0,6581949,天秤座
13469,1,6081949,双鱼座
13476,0,6411949,处女座
13477,1,6411949,白羊座
13478,1,6581949,天蝎座
13479,0,6281949,水瓶座
13480,1,6481949,狮子座
13509,0,6412149,双子座
13510,1,6281949,水瓶座
13511,1,6301949,巨蟹座
13517,0,6412149,天秤座
13518,1,6481949,天秤座
13519,1,6281949,摩羯座
13523,1,6581949,白羊座
13533,1,6481949,天秤座
13534,1,6281949,天蝎座
13542,1,6411949,处女座
13549,1,6411949,双鱼座
13555,1,6412149,狮子座
13557,0,6581949,狮子座
13562,1,6281949,白羊座
13563,0,6281949,白羊座
13578,1,6301949,天秤座
13579,0,6581949,金牛座
13587,0,6412149,狮子座
13591,0,6581949,白羊座
13599,0,6481949,水瓶座
13605,0,6081949,金牛座
13610,0,6411949,狮子座
13611,1,6081949,双子座
13615,0,6581949,狮子座
13630,1,6412149,巨蟹座
13631,0,6081949,狮子座
13636,0,6481949,金牛座
13641,1,6412149,水瓶座
13644,0,6281949,双鱼座
13651,1,6411949,白羊座
13653,0,6412149,天秤座
13655,1,6481949,水瓶座
13657,1,6581949,射手座
13658,1,6411949,天蝎座
13659,0,6411949,双鱼座
13665,1,6301949,双鱼座
13667,0,6081949,巨蟹座
13668,1,6481949,射手座
13687,1,6481949,天秤座
13690,1,6281949,巨蟹座
13695,1,6081949,金牛座
13696,1,6481949,水瓶座
13697,0,6301949,双子座
13699,1,6081949,处女座
13701,0,6481949,巨蟹座
13717,1,6301949,白羊座
13718,0,6301949,白羊座
13721,1,6301949,天秤座
13724,0,6581949,处女座
13727,0,6301949,水瓶座
13736,1,6281949,双子座
13738,1,6411949,巨蟹座
13758,0,6411949,天秤座
13760,1,6301949,摩羯座
13768,1,6281949,金牛座
13780,0,6412149,天蝎座
13785,0,6281949,天秤座
13787,1,6581949,处女座
13788,0,6281949,双鱼座
13799,1,6481949,金牛座
13810,1,6412149,金牛座
13816,1,6281949,处女座
13820,0,6281949,金牛座
13824,0,6411949,射手座
13830,1,6581949,狮子座
13841,1,6481949,双鱼座
13847,0,6081949,处女座
13851,0,6081949,处女座
13856,1,6581949,金牛座
13858,1,6281949,双鱼座
13865,1,6281949,摩羯座
13876,1,6281949,金牛座
13878,0,6412149,天秤座
13890,1,6081949,天秤座
13892,1,6412149,双鱼座
13893,0,6411949,白羊座
13895,0,6412149,金牛座
13908,1,6301949,巨蟹座
13920,0,6281949,狮子座
13921,0,6411949,双鱼座
13922,0,6481949,水瓶座
13923,1,6411949,处女座
13925,0,6412149,处女座
13943,0,6281949,射手座
13945,0,6081949,巨蟹座
13947,0,6412149,双鱼座
13953,1,6281949,摩羯座
13956,0,6081949,射手座
13957,0,6411949,双鱼座
13958,0,6081949,狮子座
13959,1,6481949,处女座
13960,0,6411949,狮子座
13962,1,6581949,狮子座
13963,0,6281949,水瓶座
13965,0,6281949,金牛座
13970,1,6081949,狮子座
13971,1,6412149,白羊座
13976,1,6411949,射手座
13997,1,6411949,水瓶座
14001,0,6081949,狮子座
14007,1,6412149,天秤座
14013,0,6281949,白羊座
14020,1,6412149,天蝎座
14022,1,6581949,处女座
14035,0,6481949,狮子座
14042,1,6581949,金牛座
14047,0,6301949,天蝎座
14054,1,6281949,处女座
14058,0,6412149,金牛座
14064,1,6281949,处女座
14083,1,6412149,天秤座
14084,1,6411949,天秤座
14097,1,6412149,双鱼座
14116,1,6581949,射手座
14117,0,6281949,巨蟹座
14118,1,6411949,水瓶座
14120,0,6281949,天蝎座
14123,0,6281949,巨蟹座
14125,0,6481949,白羊座
14126,0,6281949,射手座
14128,0,6301949,巨蟹座
14129,0,6411949,白羊座
14140,0,6281949,双子座
14150,0,6281949,水瓶座
14157,1,6081949,水瓶座
14159,1,6081949,天秤座
14161,0,6281949,狮子座
14172,0,6412149,射手座
14176,0,6581949,狮子座
14180,1,6411949,白羊座
14183,0,6301949,天秤座
14184,0,6481949,处女座
14197,0,6481949,白羊座
14201,0,6081949,白羊座
14204,0,6581949,巨蟹座
14206,1,6411949,天蝎座
14210,1,6281949,天秤座
14214,0,6411949,双鱼座
14216,1,6412149,天秤座
14223,1,6412149,天秤座
14231,0,6081949,水瓶座
14236,0,6281949,天秤座
14237,0,6081949,金牛座
14240,1,6081949,处女座
14246,1,6281949,水瓶座
14253,1,6411949,金牛座
14256,0,6481949,双鱼座
14261,1,6581949,天蝎座
14262,1,6412149,天秤座
14270,0,6301949,天蝎座
14271,1,6412149,处女座
14278,1,6581949,白羊座
14287,1,6412149,白羊座
14289,0,6301949,处女座
14296,0,6081949,巨蟹座
14298,0,6301949,摩羯座
14303,0,6412149,双鱼座
14304,1,6412149,白羊座
14309,1,6481949,狮子座
14319,1,6481949,射手座
14323,1,6301949,射手座
14326,1,6481949,射手座
14349,1,6081949,白羊座
14351,1,6281949,天蝎座
14353,0,6412149,摩羯座
14356,1,6301949,白羊座
14360,1,6411949,水瓶座
14367,1,6081949,射手座
14369,0,6281949,处女座
14372,1,6581949,处女座
14375,0,6281949,天秤座
14376,1,6301949,天秤座
14379,0,6411949,金牛座
14385,0,6581949,天秤座
14390,0,6301949,双鱼座
14395,0,6412149,天秤座
14396,0,6412149,水瓶座
14407,1,6301949,狮子座
14410,1,6412149,天蝎座
14411,1,6281949,水瓶座
14413,1,6581949,水瓶座
14419,0,6412149,摩羯座
14420,1,6411949,摩羯座
14429,0,6081949,双鱼座
14430,1,6411949,狮子座
14433,1,6281949,处女座
14435,1,6412149,金牛座
14436,1,6411949,双鱼座
14441,0,6411949,巨蟹座
14444,0,6581949,双鱼座
14447,1,6301949,天秤座
14452,0,6281949,天蝎座
14453,1,6281949,天秤座
14456,0,6411949,金牛座
14461,1,6301949,天秤座
14466,0,6081949,白羊座
14467,1,6412149,金牛座
14470,0,6281949,狮子座
14474,0,6412149,双鱼座
14485,0,6301949,天秤座
14494,0,6412149,处女座
14501,0,6411949,天秤座
14505,1,6081949,摩羯座
14516,1,6411949,射手座
14517,1,6411949,巨蟹座
14521,1,6411949,狮子座
14533,0,6081949,双子座
14537,1,6081949,射手座
14538,1,6301949,天蝎座
14547,0,6411949,处女座
14549,1,6411949,处女座
14550,1,6411949,天蝎座
14566,1,6412149,天秤座
14567,1,6481949,巨蟹座
14574,1,6081949,射手座
14577,0,6301949,金牛座
